sample_id,split,label_up,forward_return,contract,anchor_ts,left_minus_right,right_minus_left,top_minus_mid_price,mid_minus_top_price,price_minus_volume,volume_minus_price,recent_price_minus_early_price,early_price_minus_recent_price,stripe1_minus_stripe4,stripe2_minus_stripe3,upper_half_minus_lower_half_price,vstripe1_minus_vstripe4,vstripe2_minus_vstripe3,left_half_minus_right_half_price,upper_right_minus_lower_right,lower_right_minus_upper_right,vol_left_minus_vol_right,vol_right_minus_vol_left
668,train,1,0.0020537735328216566,SiH4,2024-01-30 11:45:00,-17850.0,17850.0,63750.0,-63750.0,244290.0,-244290.0,8415.0,-8415.0,32895.0,27795.0,60690.0,-3060.0,-14790.0,-17850.0,-45900.0,45900.0,0.0,0.0
669,train,1,0.0030803881951575462,SiH4,2024-01-30 12:00:00,-17595.0,17595.0,59415.0,-59415.0,243525.0,-243525.0,10200.0,-10200.0,31875.0,24480.0,56355.0,-4590.0,-13005.0,-17595.0,-46410.0,46410.0,0.0,0.0
670,train,1,0.002472952086553404,SiH4,2024-01-30 12:15:00,-16320.0,16320.0,55590.0,-55590.0,243780.0,-243780.0,11475.0,-11475.0,31620.0,20910.0,52530.0,-5865.0,-10455.0,-16320.0,-47430.0,47430.0,0.0,0.0
671,train,1,0.0024495470544747544,SiH4,2024-01-30 12:30:00,-12240.0,12240.0,51510.0,-51510.0,243270.0,-243270.0,13515.0,-13515.0,31365.0,17085.0,48450.0,-7140.0,-5100.0,-12240.0,-47940.0,47940.0,0.0,0.0
672,train,1,0.00339933337748044,SiH4,2024-01-30 12:45:00,-10710.0,10710.0,48450.0,-48450.0,243270.0,-243270.0,11220.0,-11220.0,31365.0,14025.0,45390.0,-7395.0,-3315.0,-10710.0,-48195.0,48195.0,0.0,0.0
673,train,1,0.0045384776775361235,SiH4,2024-01-30 13:00:00,-12750.0,12750.0,42840.0,-42840.0,242250.0,-242250.0,11730.0,-11730.0,28815.0,10965.0,39780.0,-10200.0,-2550.0,-12750.0,-49725.0,49725.0,0.0,0.0
674,train,1,0.003842204630519097,SiH4,2024-01-30 13:15:00,-10965.0,10965.0,39015.0,-39015.0,241995.0,-241995.0,9435.0,-9435.0,26775.0,9180.0,35955.0,-10965.0,0.0,-10965.0,-50745.0,50745.0,0.0,0.0
675,train,1,0.0035988695575377427,SiH4,2024-01-30 13:30:00,-11730.0,11730.0,34680.0,-34680.0,240210.0,-240210.0,10200.0,-10200.0,23715.0,7905.0,31620.0,-12750.0,1020.0,-11730.0,-51000.0,51000.0,0.0,0.0
676,train,1,0.003389643369769324,SiH4,2024-01-30 13:45:00,-10455.0,10455.0,31875.0,-31875.0,239955.0,-239955.0,7650.0,-7650.0,22185.0,6630.0,28815.0,-12750.0,2295.0,-10455.0,-51510.0,51510.0,0.0,0.0
677,train,1,0.002094979766905869,SiH4,2024-01-30 14:00:00,-12495.0,12495.0,26775.0,-26775.0,239445.0,-239445.0,6375.0,-6375.0,19380.0,4335.0,23715.0,-15045.0,2550.0,-12495.0,-49470.0,49470.0,0.0,0.0
678,train,1,0.0010132158590308027,SiH4,2024-01-30 14:15:00,-14280.0,14280.0,22440.0,-22440.0,240210.0,-240210.0,6630.0,-6630.0,17595.0,1785.0,19380.0,-17085.0,2805.0,-14280.0,-48450.0,48450.0,0.0,0.0
679,train,1,0.0019178837145219507,SiH4,2024-01-30 14:30:00,-14025.0,14025.0,18615.0,-18615.0,240465.0,-240465.0,6375.0,-6375.0,15810.0,-255.0,15555.0,-18615.0,4590.0,-14025.0,-46920.0,46920.0,0.0,0.0
680,train,1,0.002613643882749983,SiH4,2024-01-30 14:45:00,-14280.0,14280.0,15300.0,-15300.0,240720.0,-240720.0,3570.0,-3570.0,14280.0,-2040.0,12240.0,-19890.0,5610.0,-14280.0,-46410.0,46410.0,0.0,0.0
681,train,1,0.0019956338618272174,SiH4,2024-01-30 15:00:00,-14790.0,14790.0,12240.0,-12240.0,240210.0,-240210.0,2040.0,-2040.0,12495.0,-3315.0,9180.0,-20400.0,5610.0,-14790.0,-44115.0,44115.0,0.0,0.0
682,train,1,0.0029239766081872176,SiH4,2024-01-30 15:15:00,-12495.0,12495.0,7905.0,-7905.0,240465.0,-240465.0,2295.0,-2295.0,10455.0,-5610.0,4845.0,-22185.0,9690.0,-12495.0,-41565.0,41565.0,0.0,0.0
683,train,1,0.0036109454714106093,SiH4,2024-01-30 15:30:00,-11985.0,11985.0,3315.0,-3315.0,240975.0,-240975.0,4080.0,-4080.0,8415.0,-8160.0,255.0,-24480.0,12495.0,-11985.0,-41310.0,41310.0,0.0,0.0
684,train,1,0.0022275890208534044,SiH4,2024-01-30 15:45:00,-14280.0,14280.0,-3060.0,3060.0,243780.0,-243780.0,7395.0,-7395.0,6630.0,-12750.0,-6120.0,-28815.0,14535.0,-14280.0,-43095.0,43095.0,0.0,0.0
685,train,1,0.002216097023153285,SiH4,2024-01-30 16:00:00,-13260.0,13260.0,-6630.0,6630.0,244290.0,-244290.0,7650.0,-7650.0,5100.0,-14790.0,-9690.0,-29325.0,16065.0,-13260.0,-41820.0,41820.0,0.0,0.0
687,train,1,0.0006718875634712518,SiH4,2024-01-30 16:30:00,-11475.0,11475.0,-12495.0,12495.0,247605.0,-247605.0,9180.0,-9180.0,2805.0,-19380.0,-16575.0,-27285.0,15810.0,-11475.0,-40545.0,40545.0,0.0,0.0
688,train,1,0.0010578395830349585,SiH4,2024-01-30 16:45:00,-6885.0,6885.0,-16065.0,16065.0,248115.0,-248115.0,9180.0,-9180.0,1275.0,-21420.0,-20145.0,-25755.0,18870.0,-6885.0,-40800.0,40800.0,0.0,0.0
689,train,1,0.00040725575661504365,SiH4,2024-01-30 17:00:00,-2550.0,2550.0,-19890.0,19890.0,248880.0,-248880.0,11730.0,-11730.0,-1275.0,-23205.0,-24480.0,-26265.0,23715.0,-2550.0,-40290.0,40290.0,0.0,0.0
690,train,1,0.00046253469010171244,SiH4,2024-01-30 17:15:00,0.0,0.0,-21930.0,21930.0,249900.0,-249900.0,12495.0,-12495.0,-2550.0,-24480.0,-27030.0,-21675.0,21675.0,0.0,-39015.0,39015.0,0.0,0.0
693,train,0,-0.0009673518742442377,SiH4,2024-01-30 18:00:00,4080.0,-4080.0,-23970.0,23970.0,253470.0,-253470.0,15300.0,-15300.0,-7140.0,-22950.0,-30090.0,-14280.0,18360.0,4080.0,-30855.0,30855.0,0.0,0.0
694,train,0,-0.0009678732086096931,SiH4,2024-01-30 18:15:00,4080.0,-4080.0,-22950.0,22950.0,254490.0,-254490.0,15810.0,-15810.0,-8415.0,-20655.0,-29070.0,-12750.0,16830.0,4080.0,-26775.0,26775.0,0.0,0.0
695,train,0,-0.0009899901000990363,SiH4,2024-01-30 18:30:00,1785.0,-1785.0,-24225.0,24225.0,253215.0,-253215.0,17340.0,-17340.0,-10965.0,-19380.0,-30345.0,-11475.0,13260.0,1785.0,-23970.0,23970.0,0.0,0.0
696,train,0,-0.0006272214091573858,SiH4,2024-01-30 18:45:00,3060.0,-3060.0,-26010.0,26010.0,251940.0,-251940.0,19125.0,-19125.0,-13770.0,-19380.0,-33150.0,-11475.0,14535.0,3060.0,-21675.0,21675.0,0.0,0.0
697,train,1,0.001320858558062632,SiH4,2024-01-31 08:45:00,765.0,-765.0,-6375.0,6375.0,258825.0,-258825.0,-22440.0,22440.0,-35445.0,18360.0,-17085.0,22185.0,-21420.0,765.0,26520.0,-26520.0,0.0,0.0
698,train,0,-0.00045055440169672334,SiH4,2024-01-31 09:00:00,2805.0,-2805.0,-5355.0,5355.0,260865.0,-260865.0,-19890.0,19890.0,-37230.0,20655.0,-16575.0,23205.0,-20400.0,2805.0,27795.0,-27795.0,0.0,0.0
699,train,0,-0.001020912234480531,SiH4,2024-01-31 09:15:00,6120.0,-6120.0,-4590.0,4590.0,261630.0,-261630.0,-19380.0,19380.0,-39015.0,23205.0,-15810.0,28050.0,-21930.0,6120.0,28815.0,-28815.0,0.0,0.0
700,train,0,-0.0010323544270433027,SiH4,2024-01-31 09:30:00,510.0,-510.0,39270.0,-39270.0,285090.0,-285090.0,-16320.0,16320.0,-9945.0,42075.0,32130.0,28305.0,-27795.0,510.0,33405.0,-33405.0,0.0,0.0
701,train,0,-0.0010319917440660964,SiH4,2024-01-31 09:45:00,3315.0,-3315.0,36975.0,-36975.0,282795.0,-282795.0,-15300.0,15300.0,-13770.0,43605.0,29835.0,31110.0,-27795.0,3315.0,33150.0,-33150.0,0.0,0.0
703,train,0,-0.0025218745202956194,SiH4,2024-01-31 10:15:00,8925.0,-8925.0,63495.0,-63495.0,301155.0,-301155.0,-5100.0,5100.0,28305.0,26520.0,54825.0,28815.0,-19890.0,8925.0,42840.0,-42840.0,0.0,0.0
704,train,0,-0.0014386119042389955,SiH4,2024-01-31 10:30:00,9435.0,-9435.0,64515.0,-64515.0,302175.0,-302175.0,-2550.0,2550.0,29325.0,26520.0,55845.0,26775.0,-17340.0,9435.0,45390.0,-45390.0,0.0,0.0
705,train,1,0.0005830134093083306,SiH4,2024-01-31 10:45:00,10965.0,-10965.0,65535.0,-65535.0,303195.0,-303195.0,510.0,-510.0,28050.0,28815.0,56865.0,23205.0,-12240.0,10965.0,47940.0,-47940.0,0.0,0.0
706,train,1,0.0007703481973853066,SiH4,2024-01-31 11:00:00,9945.0,-9945.0,64515.0,-64515.0,302175.0,-302175.0,3315.0,-3315.0,24735.0,31110.0,55845.0,22950.0,-13005.0,9945.0,47940.0,-47940.0,0.0,0.0
707,train,1,0.002082897100474934,SiH4,2024-01-31 11:15:00,7905.0,-7905.0,69105.0,-69105.0,308295.0,-308295.0,7140.0,-7140.0,23970.0,35955.0,59925.0,17850.0,-9945.0,7905.0,52785.0,-52785.0,0.0,0.0
708,train,1,0.0025363077974922543,SiH4,2024-01-31 11:30:00,6885.0,-6885.0,69615.0,-69615.0,308805.0,-308805.0,8415.0,-8415.0,22950.0,36975.0,59925.0,15810.0,-8925.0,6885.0,54825.0,-54825.0,0.0,0.0
709,train,1,0.00175079281183943,SiH4,2024-01-31 11:45:00,3315.0,-3315.0,69615.0,-69615.0,310845.0,-310845.0,12240.0,-12240.0,21930.0,37485.0,59415.0,10710.0,-7395.0,3315.0,56100.0,-56100.0,0.0,0.0
710,train,1,0.0018947739490613458,SiH4,2024-01-31 12:00:00,510.0,-510.0,69870.0,-69870.0,311100.0,-311100.0,15300.0,-15300.0,21930.0,37740.0,59670.0,6375.0,-5865.0,510.0,57885.0,-57885.0,0.0,0.0
711,train,1,0.001340055579354349,SiH4,2024-01-31 12:15:00,-5610.0,5610.0,70380.0,-70380.0,311610.0,-311610.0,21675.0,-21675.0,21420.0,38760.0,60180.0,-1275.0,-4335.0,-5610.0,61965.0,-61965.0,0.0,0.0
712,train,1,0.0037483236968804956,SiH4,2024-01-31 12:30:00,-7395.0,7395.0,70125.0,-70125.0,311355.0,-311355.0,23715.0,-23715.0,20655.0,39270.0,59925.0,-4080.0,-3315.0,-7395.0,63240.0,-63240.0,0.0,0.0
713,train,1,0.0033174782771083766,SiH4,2024-01-31 12:45:00,-7140.0,7140.0,71400.0,-71400.0,312630.0,-312630.0,19635.0,-19635.0,20655.0,40545.0,61200.0,-6375.0,-765.0,-7140.0,65280.0,-65280.0,0.0,0.0
714,train,1,0.0046108304997083405,SiH4,2024-01-31 13:00:00,-10455.0,10455.0,72165.0,-72165.0,313395.0,-313395.0,17595.0,-17595.0,18615.0,43350.0,61965.0,-10710.0,255.0,-10455.0,67575.0,-67575.0,0.0,0.0
715,train,1,0.005350772889417321,SiH4,2024-01-31 13:15:00,-13260.0,13260.0,73950.0,-73950.0,315180.0,-315180.0,17340.0,-17340.0,16575.0,47175.0,63750.0,-14025.0,765.0,-13260.0,70380.0,-70380.0,0.0,0.0
716,train,1,0.004377378412265376,SiH4,2024-01-31 13:30:00,-16830.0,16830.0,75990.0,-75990.0,317220.0,-317220.0,17595.0,-17595.0,14535.0,51255.0,65790.0,-16830.0,0.0,-16830.0,73440.0,-73440.0,0.0,0.0
717,train,1,0.0032318346707704837,SiH4,2024-01-31 13:45:00,-17340.0,17340.0,79050.0,-79050.0,320280.0,-320280.0,16320.0,-16320.0,12750.0,56100.0,68850.0,-20655.0,3315.0,-17340.0,77520.0,-77520.0,0.0,0.0
718,train,1,0.004023835176675039,SiH4,2024-01-31 14:00:00,-14790.0,14790.0,80070.0,-80070.0,321300.0,-321300.0,10965.0,-10965.0,11475.0,58395.0,69870.0,-21930.0,7140.0,-14790.0,75225.0,-75225.0,0.0,0.0
719,train,1,0.0035383837717852806,SiH4,2024-01-31 14:15:00,-14790.0,14790.0,80070.0,-80070.0,321300.0,-321300.0,9945.0,-9945.0,9690.0,60180.0,69870.0,-23205.0,8415.0,-14790.0,74460.0,-74460.0,0.0,0.0
720,train,1,0.004144678979771221,SiH4,2024-01-31 14:30:00,-15810.0,15810.0,81090.0,-81090.0,322320.0,-322320.0,9435.0,-9435.0,7905.0,62985.0,70890.0,-24735.0,8925.0,-15810.0,74970.0,-74970.0,0.0,0.0
721,train,1,0.0034178828908035808,SiH4,2024-01-31 14:45:00,-16320.0,16320.0,82110.0,-82110.0,323340.0,-323340.0,7140.0,-7140.0,6885.0,65025.0,71910.0,-25500.0,9180.0,-16320.0,75480.0,-75480.0,0.0,0.0
722,train,1,0.0032736460507525322,SiH4,2024-01-31 15:00:00,-17850.0,17850.0,80580.0,-80580.0,321810.0,-321810.0,4590.0,-4590.0,3825.0,66555.0,70380.0,-29580.0,11730.0,-17850.0,73440.0,-73440.0,0.0,0.0
723,train,1,0.0039792463615178075,SiH4,2024-01-31 15:15:00,-18105.0,18105.0,80325.0,-80325.0,321555.0,-321555.0,5865.0,-5865.0,1530.0,68595.0,70125.0,-33405.0,15300.0,-18105.0,70125.0,-70125.0,0.0,0.0
724,train,1,0.004278063104180108,SiH4,2024-01-31 15:30:00,-11475.0,11475.0,79815.0,-79815.0,321045.0,-321045.0,3825.0,-3825.0,-765.0,70380.0,69615.0,-35190.0,23715.0,-11475.0,68340.0,-68340.0,0.0,0.0
725,train,1,0.004034740545294735,SiH4,2024-01-31 15:45:00,-12240.0,12240.0,80070.0,-80070.0,321300.0,-321300.0,4845.0,-4845.0,-2040.0,71910.0,69870.0,-39015.0,26775.0,-12240.0,67575.0,-67575.0,0.0,0.0
726,train,1,0.003749807561195473,SiH4,2024-01-31 16:00:00,-9690.0,9690.0,79050.0,-79050.0,320280.0,-320280.0,3060.0,-3060.0,-2805.0,71655.0,68850.0,-42075.0,32385.0,-9690.0,67320.0,-67320.0,0.0,0.0
727,train,1,0.0037942108041526534,SiH4,2024-01-31 16:15:00,-8160.0,8160.0,78030.0,-78030.0,319260.0,-319260.0,3825.0,-3825.0,-2805.0,70635.0,67830.0,-41055.0,32895.0,-8160.0,62985.0,-62985.0,0.0,0.0
728,train,1,0.004047825943484407,SiH4,2024-01-31 16:30:00,-9690.0,9690.0,75480.0,-75480.0,316200.0,-316200.0,5355.0,-5355.0,-2805.0,69105.0,66300.0,-38505.0,28815.0,-9690.0,61710.0,-61710.0,0.0,0.0
729,train,1,0.00319868095630671,SiH4,2024-01-31 16:45:00,-10200.0,10200.0,83130.0,-83130.0,312120.0,-312120.0,8160.0,-8160.0,-2805.0,77775.0,74970.0,-39525.0,29325.0,-10200.0,60945.0,-60945.0,0.0,0.0
730,train,1,0.004552051721863126,SiH4,2024-01-31 17:00:00,-10710.0,10710.0,88740.0,-88740.0,310080.0,-310080.0,8670.0,-8670.0,-2805.0,83385.0,80580.0,-40035.0,29325.0,-10710.0,59160.0,-59160.0,0.0,0.0
731,train,1,0.002226780601779277,SiH4,2024-01-31 17:15:00,-11985.0,11985.0,98175.0,-98175.0,310335.0,-310335.0,12240.0,-12240.0,510.0,89505.0,90015.0,-43350.0,31365.0,-11985.0,58395.0,-58395.0,0.0,0.0
732,train,0,-0.0004380441329463469,SiH4,2024-01-31 17:30:00,-14535.0,14535.0,99705.0,-99705.0,307275.0,-307275.0,13515.0,-13515.0,-2040.0,93585.0,91545.0,-41310.0,26775.0,-14535.0,59160.0,-59160.0,0.0,0.0
734,train,1,0.0014130482408096778,SiH4,2024-01-31 18:00:00,-8160.0,8160.0,100980.0,-100980.0,304980.0,-304980.0,14280.0,-14280.0,-4080.0,97920.0,93840.0,-31110.0,22950.0,-8160.0,55590.0,-55590.0,0.0,0.0
735,train,1,0.0013141467901964798,SiH4,2024-01-31 18:15:00,-7395.0,7395.0,103785.0,-103785.0,305745.0,-305745.0,13515.0,-13515.0,-2295.0,98940.0,96645.0,-26010.0,18615.0,-7395.0,53550.0,-53550.0,0.0,0.0
736,train,1,0.0014783180026280984,SiH4,2024-01-31 18:30:00,-9690.0,9690.0,109140.0,-109140.0,303960.0,-303960.0,15300.0,-15300.0,1275.0,100725.0,102000.0,-26520.0,16830.0,-9690.0,51000.0,-51000.0,0.0,0.0
737,train,1,0.0021147440392705885,SiH4,2024-01-31 18:45:00,-8160.0,8160.0,113220.0,-113220.0,303960.0,-303960.0,15300.0,-15300.0,5355.0,100725.0,106080.0,-19125.0,10965.0,-8160.0,48450.0,-48450.0,0.0,0.0
738,train,1,0.0019457379593799118,SiH4,2024-02-01 08:45:00,-13005.0,13005.0,136935.0,-136935.0,302175.0,-302175.0,-20910.0,20910.0,44115.0,85680.0,129795.0,28050.0,-41055.0,-13005.0,32895.0,-32895.0,0.0,0.0
739,train,1,0.0034369903348328013,SiH4,2024-02-01 09:00:00,-15045.0,15045.0,106845.0,-106845.0,319515.0,-319515.0,-19125.0,19125.0,46920.0,45645.0,92565.0,29835.0,-44880.0,-15045.0,35445.0,-35445.0,0.0,0.0
740,train,1,0.003217299000886298,SiH4,2024-02-01 09:15:00,-15045.0,15045.0,111945.0,-111945.0,319005.0,-319005.0,-16830.0,16830.0,52020.0,45645.0,97665.0,29580.0,-44625.0,-15045.0,36210.0,-36210.0,0.0,0.0
741,train,1,0.00476383428427507,SiH4,2024-02-01 09:30:00,-25245.0,25245.0,32385.0,-32385.0,344505.0,-344505.0,-11220.0,11220.0,39270.0,-28305.0,10965.0,30855.0,-56100.0,-25245.0,42330.0,-42330.0,0.0,0.0
742,train,1,0.003852088554263,SiH4,2024-02-01 09:45:00,-28050.0,28050.0,-102000.0,102000.0,386580.0,-386580.0,-6630.0,6630.0,-1785.0,-112455.0,-114240.0,35955.0,-64005.0,-28050.0,50235.0,-50235.0,0.0,0.0
743,train,1,0.003359781121750949,SiH4,2024-02-01 10:00:00,-21675.0,21675.0,-91545.0,91545.0,387855.0,-387855.0,-1530.0,1530.0,8160.0,-111945.0,-103785.0,31875.0,-53550.0,-21675.0,54570.0,-54570.0,0.0,0.0
744,train,1,0.004950820390370092,SiH4,2024-02-01 10:15:00,-24225.0,24225.0,-78795.0,78795.0,391425.0,-391425.0,6375.0,-6375.0,17850.0,-108885.0,-91035.0,24990.0,-49215.0,-24225.0,61200.0,-61200.0,0.0,0.0
745,train,1,0.005418066789987019,SiH4,2024-02-01 10:30:00,-24735.0,24735.0,-68085.0,68085.0,391425.0,-391425.0,11220.0,-11220.0,27030.0,-107355.0,-80325.0,18870.0,-43605.0,-24735.0,64770.0,-64770.0,0.0,0.0
746,train,1,0.0065107728670379394,SiH4,2024-02-01 10:45:00,-27030.0,27030.0,-60180.0,60180.0,393720.0,-393720.0,14790.0,-14790.0,34935.0,-107355.0,-72420.0,15045.0,-42075.0,-27030.0,67830.0,-67830.0,0.0,0.0
747,train,1,0.0032849861943271552,SiH4,2024-02-01 11:00:00,-13515.0,13515.0,-103785.0,103785.0,357765.0,-357765.0,17850.0,-17850.0,-25755.0,-86700.0,-112455.0,7905.0,-21420.0,-13515.0,66300.0,-66300.0,0.0,0.0
748,train,1,0.002419407572091803,SiH4,2024-02-01 11:15:00,-14535.0,14535.0,-117045.0,117045.0,328695.0,-328695.0,17595.0,-17595.0,-54570.0,-65025.0,-119595.0,4590.0,-19125.0,-14535.0,62985.0,-62985.0,0.0,0.0
749,train,1,0.001821136083576036,SiH4,2024-02-01 11:30:00,-8670.0,8670.0,-112200.0,112200.0,328950.0,-328950.0,13005.0,-13005.0,-49725.0,-65025.0,-114750.0,3060.0,-11730.0,-8670.0,64005.0,-64005.0,0.0,0.0
750,train,1,0.001614944786347161,SiH4,2024-02-01 11:45:00,-7395.0,7395.0,-106335.0,106335.0,330225.0,-330225.0,14535.0,-14535.0,-43860.0,-65025.0,-108885.0,255.0,-7650.0,-7395.0,64515.0,-64515.0,0.0,0.0
753,train,1,0.0015481901439162726,SiH4,2024-02-01 12:30:00,1275.0,-1275.0,-97155.0,97155.0,313905.0,-313905.0,14790.0,-14790.0,-38250.0,-61965.0,-100215.0,-5355.0,6630.0,1275.0,62220.0,-62220.0,0.0,0.0
754,train,1,0.0020393251687622627,SiH4,2024-02-01 12:45:00,4335.0,-4335.0,-92565.0,92565.0,314415.0,-314415.0,12240.0,-12240.0,-33660.0,-61965.0,-95625.0,-7650.0,11985.0,4335.0,61455.0,-61455.0,0.0,0.0
755,train,1,0.002126569026249525,SiH4,2024-02-01 13:00:00,8160.0,-8160.0,-88740.0,88740.0,315690.0,-315690.0,10965.0,-10965.0,-29835.0,-61965.0,-91800.0,-8925.0,17085.0,8160.0,62475.0,-62475.0,0.0,0.0
756,train,1,0.0007955189398893836,SiH4,2024-02-01 13:15:00,13260.0,-13260.0,-85170.0,85170.0,316710.0,-316710.0,6885.0,-6885.0,-26265.0,-61965.0,-88230.0,-8925.0,22185.0,13260.0,63240.0,-63240.0,0.0,0.0
757,train,1,0.002291125706430419,SiH4,2024-02-01 13:30:00,15810.0,-15810.0,-78540.0,78540.0,317220.0,-317220.0,6375.0,-6375.0,-19635.0,-61965.0,-81600.0,-13005.0,28815.0,15810.0,65025.0,-65025.0,0.0,0.0
758,train,1,0.0022801658302422645,SiH4,2024-02-01 13:45:00,13770.0,-13770.0,-71910.0,71910.0,317730.0,-317730.0,6120.0,-6120.0,-13260.0,-61710.0,-74970.0,-17595.0,31365.0,13770.0,67830.0,-67830.0,0.0,0.0
759,train,1,0.002356200844305212,SiH4,2024-02-01 14:00:00,15045.0,-15045.0,-68085.0,68085.0,316965.0,-316965.0,1275.0,-1275.0,-9435.0,-61710.0,-71145.0,-18360.0,33405.0,15045.0,66300.0,-66300.0,0.0,0.0
760,train,1,0.002007090264521505,SiH4,2024-02-01 14:15:00,15810.0,-15810.0,-63750.0,63750.0,317220.0,-317220.0,-255.0,255.0,-5100.0,-61710.0,-66810.0,-18360.0,34170.0,15810.0,66300.0,-66300.0,0.0,0.0
761,train,1,0.0006866634695035234,SiH4,2024-02-01 14:30:00,15555.0,-15555.0,-59415.0,59415.0,317985.0,-317985.0,-1275.0,1275.0,-765.0,-61710.0,-62475.0,-19380.0,34935.0,15555.0,65025.0,-65025.0,0.0,0.0
762,train,1,0.0008939180865792373,SiH4,2024-02-01 14:45:00,16320.0,-16320.0,-54570.0,54570.0,317220.0,-317220.0,-4335.0,4335.0,4080.0,-61710.0,-57630.0,-20400.0,36720.0,16320.0,63495.0,-63495.0,0.0,0.0
763,train,1,0.000927117645775688,SiH4,2024-02-01 15:00:00,16830.0,-16830.0,-48960.0,48960.0,317220.0,-317220.0,-4335.0,4335.0,9690.0,-61710.0,-52020.0,-22695.0,39525.0,16830.0,61965.0,-61965.0,0.0,0.0
764,train,1,0.0005558583106266557,SiH4,2024-02-01 15:15:00,14025.0,-14025.0,-56865.0,56865.0,332775.0,-332775.0,0.0,0.0,-47430.0,-14535.0,-61965.0,-28305.0,42330.0,14025.0,64260.0,-64260.0,0.0,0.0
766,train,0,-0.0008806070752973572,SiH4,2024-02-01 15:45:00,8415.0,-8415.0,-62475.0,62475.0,322575.0,-322575.0,4080.0,-4080.0,-54570.0,-21675.0,-76245.0,-35190.0,43605.0,8415.0,60945.0,-60945.0,0.0,0.0
768,train,0,-0.00068493150684934,SiH4,2024-02-01 16:15:00,4080.0,-4080.0,-55080.0,55080.0,319770.0,-319770.0,5100.0,-5100.0,-49725.0,-20145.0,-69870.0,-37740.0,41820.0,4080.0,56100.0,-56100.0,0.0,0.0
770,train,1,0.001220149904131107,SiH4,2024-02-01 16:45:00,-765.0,765.0,-42075.0,42075.0,318495.0,-318495.0,10455.0,-10455.0,-36975.0,-19890.0,-56865.0,-40035.0,39270.0,-765.0,55845.0,-55845.0,0.0,0.0
771,train,1,0.0011873767688102,SiH4,2024-02-01 17:00:00,2040.0,-2040.0,-34680.0,34680.0,317730.0,-317730.0,13260.0,-13260.0,-30600.0,-18870.0,-49470.0,-41565.0,43605.0,2040.0,55845.0,-55845.0,0.0,0.0
772,train,1,0.0006532318646503832,SiH4,2024-02-01 17:15:00,3570.0,-3570.0,-27540.0,27540.0,318240.0,-318240.0,15300.0,-15300.0,-23715.0,-18615.0,-42330.0,-40290.0,43860.0,3570.0,56610.0,-56610.0,0.0,0.0
773,train,1,0.0006204959613334005,SiH4,2024-02-01 17:30:00,4335.0,-4335.0,-23205.0,23205.0,317985.0,-317985.0,15045.0,-15045.0,-20655.0,-17340.0,-37995.0,-33915.0,38250.0,4335.0,55335.0,-55335.0,0.0,0.0
779,train,1,0.0010876658690450736,SiH4,2024-02-02 08:45:00,7905.0,-7905.0,68595.0,-68595.0,318495.0,-318495.0,-38505.0,38505.0,63750.0,-9945.0,53805.0,43860.0,-35955.0,7905.0,32895.0,-32895.0,0.0,0.0
780,train,1,0.002579844556201527,SiH4,2024-02-02 09:00:00,7395.0,-7395.0,73695.0,-73695.0,319005.0,-319005.0,-39015.0,39015.0,66555.0,-7650.0,58905.0,43095.0,-35700.0,7395.0,32895.0,-32895.0,0.0,0.0
781,train,1,0.0034945621999411536,SiH4,2024-02-02 09:15:00,11985.0,-11985.0,77265.0,-77265.0,319005.0,-319005.0,-42075.0,42075.0,68340.0,-5865.0,62475.0,47940.0,-35955.0,11985.0,32640.0,-32640.0,0.0,0.0
782,train,1,0.0039512784508375365,SiH4,2024-02-02 09:30:00,11985.0,-11985.0,84405.0,-84405.0,316455.0,-316455.0,-41565.0,41565.0,70635.0,-1020.0,69615.0,48960.0,-36975.0,11985.0,33405.0,-33405.0,0.0,0.0
783,train,1,0.0052816709682337315,SiH4,2024-02-02 09:45:00,11475.0,-11475.0,91545.0,-91545.0,312885.0,-312885.0,-35955.0,35955.0,73440.0,3825.0,77265.0,44370.0,-32895.0,11475.0,33915.0,-33915.0,0.0,0.0
784,train,1,0.003693243536823765,SiH4,2024-02-02 10:00:00,13260.0,-13260.0,65280.0,-65280.0,305490.0,-305490.0,-28305.0,28305.0,54570.0,-10200.0,44370.0,37485.0,-24225.0,13260.0,36975.0,-36975.0,0.0,0.0
785,train,1,0.004616053003149823,SiH4,2024-02-02 10:15:00,15810.0,-15810.0,57120.0,-57120.0,300390.0,-300390.0,-26010.0,26010.0,52275.0,-9435.0,42840.0,35955.0,-20145.0,15810.0,37995.0,-37995.0,0.0,0.0
786,train,1,0.00864707099528439,SiH4,2024-02-02 10:30:00,15300.0,-15300.0,64770.0,-64770.0,303450.0,-303450.0,-21420.0,21420.0,59925.0,-9435.0,50490.0,31620.0,-16320.0,15300.0,41310.0,-41310.0,0.0,0.0
787,train,1,0.007341664763272027,SiH4,2024-02-02 10:45:00,14790.0,-14790.0,75480.0,-75480.0,298860.0,-298860.0,-14535.0,14535.0,69615.0,-8415.0,61200.0,24225.0,-9435.0,14790.0,42330.0,-42330.0,0.0,0.0
788,train,1,0.008650613159813192,SiH4,2024-02-02 11:00:00,16575.0,-16575.0,80835.0,-80835.0,298095.0,-298095.0,-13260.0,13260.0,74970.0,-8415.0,66555.0,23715.0,-7140.0,16575.0,43095.0,-43095.0,0.0,0.0
