open,close,high,low,value,volume,begin,end,SECID
97050,97050,97050,97050,0,1,2025-06-04 21:07:00,2025-06-04 21:07:59,SiM6
96800,96800,96800,96800,0,1,2025-06-05 10:29:00,2025-06-05 10:29:59,SiM6
96800,96800,96800,96800,0,1,2025-06-05 10:30:00,2025-06-05 10:30:59,SiM6
96969,96969,96969,96969,0,2,2025-06-05 13:26:00,2025-06-05 13:26:59,SiM6
96800,96800,96800,96800,0,1,2025-06-05 13:46:00,2025-06-05 13:46:59,SiM6
96700,97099,97099,96700,0,5,2025-06-05 16:14:00,2025-06-05 16:14:59,SiM6
96733,96733,96733,96733,0,1,2025-06-05 18:27:00,2025-06-05 18:27:59,SiM6
96450,96450,96450,96450,0,1,2025-06-05 18:47:00,2025-06-05 18:47:59,SiM6
97100,97100,97100,97100,0,1,2025-06-05 21:11:00,2025-06-05 21:11:59,SiM6
97200,97200,97200,97200,0,1,2025-06-05 22:53:00,2025-06-05 22:53:59,SiM6
97001,97000,97001,97000,0,2,2025-06-05 22:55:00,2025-06-05 22:55:59,SiM6
96344,96343,96344,96343,0,3,2025-06-06 11:37:00,2025-06-06 11:37:59,SiM6
96500,96616,96616,96500,0,2,2025-06-06 11:54:00,2025-06-06 11:54:59,SiM6
96600,96600,96600,96600,0,1,2025-06-06 13:27:00,2025-06-06 13:27:59,SiM6
96600,96600,96600,96600,0,2,2025-06-06 13:28:00,2025-06-06 13:28:59,SiM6
96499,96499,96499,96499,0,1,2025-06-06 14:13:00,2025-06-06 14:13:59,SiM6
96499,96499,96499,96499,0,1,2025-06-06 14:15:00,2025-06-06 14:15:59,SiM6
96781,96781,96781,96781,0,1,2025-06-09 15:38:00,2025-06-09 15:38:59,SiM6
96479,96479,96479,96479,0,1,2025-06-09 18:16:00,2025-06-09 18:16:59,SiM6
95801,95605,95801,95605,0,7,2025-06-09 21:22:00,2025-06-09 21:22:59,SiM6
95700,95700,95700,95700,0,2,2025-06-10 10:32:00,2025-06-10 10:32:59,SiM6
95701,95701,95701,95701,0,1,2025-06-10 12:16:00,2025-06-10 12:16:59,SiM6
95667,95600,95667,95600,0,3,2025-06-10 14:50:00,2025-06-10 14:50:59,SiM6
95503,95503,95503,95503,0,1,2025-06-10 15:20:00,2025-06-10 15:20:59,SiM6
95500,95500,95500,95500,0,1,2025-06-10 15:41:00,2025-06-10 15:41:59,SiM6
95350,95599,95599,95200,0,5,2025-06-10 16:46:00,2025-06-10 16:46:59,SiM6
95205,95192,95205,95192,0,14,2025-06-10 18:38:00,2025-06-10 18:38:59,SiM6
95151,95150,95151,95150,0,2,2025-06-10 19:29:00,2025-06-10 19:29:59,SiM6
95113,95113,95113,95113,0,1,2025-06-10 21:09:00,2025-06-10 21:09:59,SiM6
95111,95111,95111,95111,0,2,2025-06-10 21:13:00,2025-06-10 21:13:59,SiM6
95055,95055,95055,95055,0,3,2025-06-10 21:30:00,2025-06-10 21:30:59,SiM6
94552,94552,94552,94552,0,1,2025-06-10 23:07:00,2025-06-10 23:07:59,SiM6
95107,95107,95107,95107,0,1,2025-06-11 10:03:00,2025-06-11 10:03:59,SiM6
95599,95599,95599,95599,0,1,2025-06-11 13:38:00,2025-06-11 13:38:59,SiM6
95580,95580,95580,95580,0,1,2025-06-11 14:54:00,2025-06-11 14:54:59,SiM6
95599,95599,95599,95599,0,6,2025-06-11 14:56:00,2025-06-11 14:56:59,SiM6
95599,95599,95599,95599,0,1,2025-06-11 14:57:00,2025-06-11 14:57:59,SiM6
95599,95599,95599,95599,0,1,2025-06-11 15:00:00,2025-06-11 15:00:59,SiM6
95599,95599,95599,95599,0,1,2025-06-11 15:03:00,2025-06-11 15:03:59,SiM6
95598,95598,95598,95598,0,1,2025-06-11 16:06:00,2025-06-11 16:06:59,SiM6
95599,95599,95599,95599,0,2,2025-06-11 17:00:00,2025-06-11 17:00:59,SiM6
95599,95598,95599,95598,0,2,2025-06-11 17:12:00,2025-06-11 17:12:59,SiM6
95599,95598,95599,95598,0,2,2025-06-11 17:13:00,2025-06-11 17:13:59,SiM6
95496,95496,95496,95496,0,1,2025-06-11 22:51:00,2025-06-11 22:51:59,SiM6
95600,95600,95600,95600,0,1,2025-06-11 22:53:00,2025-06-11 22:53:59,SiM6
95598,95599,95599,95598,0,5,2025-06-13 12:25:00,2025-06-13 12:25:59,SiM6
95501,95501,95501,95501,0,2,2025-06-13 16:27:00,2025-06-13 16:27:59,SiM6
94601,94601,94601,94601,0,1,2025-06-13 22:52:00,2025-06-13 22:52:59,SiM6
94602,94602,94602,94602,0,1,2025-06-13 23:06:00,2025-06-13 23:06:59,SiM6
94550,94550,94550,94550,0,1,2025-06-16 09:13:00,2025-06-16 09:13:59,SiM6
94550,94550,94550,94550,0,1,2025-06-16 09:25:00,2025-06-16 09:25:59,SiM6
94550,94550,94550,94550,0,2,2025-06-16 09:29:00,2025-06-16 09:29:59,SiM6
94575,94493,94575,94493,0,8,2025-06-16 12:20:00,2025-06-16 12:20:59,SiM6
93905,93905,93905,93905,0,1,2025-06-16 12:26:00,2025-06-16 12:26:59,SiM6
94130,94130,94130,94130,0,1,2025-06-16 13:28:00,2025-06-16 13:28:59,SiM6
94130,94130,94130,94130,0,1,2025-06-16 14:54:00,2025-06-16 14:54:59,SiM6
94130,94130,94130,94130,0,2,2025-06-16 18:02:00,2025-06-16 18:02:59,SiM6
94130,94130,94130,94130,0,1,2025-06-16 18:09:00,2025-06-16 18:09:59,SiM6
94003,94002,94003,94002,0,5,2025-06-16 19:17:00,2025-06-16 19:17:59,SiM6
94100,94100,94100,94100,0,6,2025-06-17 11:01:00,2025-06-17 11:01:59,SiM6
94100,94100,94100,94100,0,1,2025-06-17 11:02:00,2025-06-17 11:02:59,SiM6
94010,94006,94010,94006,0,2,2025-06-17 18:41:00,2025-06-17 18:41:59,SiM6
94007,94007,94007,94007,0,1,2025-06-18 12:28:00,2025-06-18 12:28:59,SiM6
94600,94637,94637,94600,0,10,2025-06-18 13:14:00,2025-06-18 13:14:59,SiM6
94632,94632,94632,94632,0,1,2025-06-18 13:17:00,2025-06-18 13:17:59,SiM6
94301,94301,94301,94301,0,2,2025-06-18 13:19:00,2025-06-18 13:19:59,SiM6
94396,94398,94398,94396,0,3,2025-06-19 09:41:00,2025-06-19 09:41:59,SiM6
