open,close,high,low,value,volume,begin,end,SECID
94000,94398,94398,94000,0,3,2025-10-23 13:23:00,2025-10-23 13:23:59,SiZ6
94200,94200,94200,94200,0,1,2025-10-23 13:24:00,2025-10-23 13:24:59,SiZ6
94399,94399,94399,94399,0,1,2025-10-23 16:43:00,2025-10-23 16:43:59,SiZ6
92716,92716,92716,92716,0,3,2025-10-24 14:22:00,2025-10-24 14:22:59,SiZ6
92500,92500,92500,92500,0,1,2025-10-24 14:39:00,2025-10-24 14:39:59,SiZ6
92476,92476,92476,92476,0,1,2025-10-24 15:22:00,2025-10-24 15:22:59,SiZ6
92501,92501,92501,92501,0,1,2025-10-24 15:47:00,2025-10-24 15:47:59,SiZ6
92256,92256,92256,92256,0,1,2025-10-24 16:34:00,2025-10-24 16:34:59,SiZ6
92220,92220,92220,92220,0,1,2025-10-24 16:41:00,2025-10-24 16:41:59,SiZ6
91556,91556,91556,91556,0,1,2025-10-24 19:19:00,2025-10-24 19:19:59,SiZ6
91750,91750,91750,91750,0,1,2025-10-27 09:07:00,2025-10-27 09:07:59,SiZ6
91300,91300,91300,91300,0,1,2025-10-27 09:53:00,2025-10-27 09:53:59,SiZ6
91151,91150,91151,91150,0,2,2025-10-27 09:54:00,2025-10-27 09:54:59,SiZ6
90750,90750,90750,90750,0,1,2025-10-27 10:04:00,2025-10-27 10:04:59,SiZ6
90750,90750,90750,90750,0,1,2025-10-27 10:17:00,2025-10-27 10:17:59,SiZ6
90319,90317,90319,90317,0,3,2025-10-27 10:19:00,2025-10-27 10:19:59,SiZ6
90318,90318,90318,90318,0,1,2025-10-27 10:20:00,2025-10-27 10:20:59,SiZ6
90320,90301,90322,90301,0,12,2025-10-27 10:21:00,2025-10-27 10:21:59,SiZ6
90302,90302,90302,90302,0,6,2025-10-27 10:22:00,2025-10-27 10:22:59,SiZ6
91100,91100,91100,91100,0,1,2025-10-27 10:28:00,2025-10-27 10:28:59,SiZ6
91312,91312,91312,91312,0,1,2025-10-27 10:57:00,2025-10-27 10:57:59,SiZ6
91291,91291,91291,91291,0,1,2025-10-27 11:12:00,2025-10-27 11:12:59,SiZ6
91292,91292,91292,91292,0,8,2025-10-27 12:39:00,2025-10-27 12:39:59,SiZ6
91367,91367,91367,91367,0,2,2025-10-27 13:22:00,2025-10-27 13:22:59,SiZ6
91500,91500,91500,91500,0,1,2025-10-27 13:39:00,2025-10-27 13:39:59,SiZ6
91650,91650,91650,91650,0,1,2025-10-27 18:36:00,2025-10-27 18:36:59,SiZ6
91600,91600,91600,91600,0,1,2025-10-27 19:19:00,2025-10-27 19:19:59,SiZ6
92934,92934,92934,92934,0,1,2025-10-28 11:40:00,2025-10-28 11:40:59,SiZ6
92895,92895,92895,92895,0,1,2025-10-28 13:01:00,2025-10-28 13:01:59,SiZ6
92895,92895,92895,92895,0,3,2025-10-28 13:02:00,2025-10-28 13:02:59,SiZ6
92071,92069,92071,92069,0,2,2025-10-28 13:57:00,2025-10-28 13:57:59,SiZ6
91904,91904,91904,91904,0,1,2025-10-28 14:20:00,2025-10-28 14:20:59,SiZ6
91377,91377,91377,91377,0,1,2025-10-28 15:06:00,2025-10-28 15:06:59,SiZ6
91457,91457,91457,91457,0,1,2025-10-28 15:36:00,2025-10-28 15:36:59,SiZ6
92439,92439,92439,92439,0,1,2025-10-29 09:40:00,2025-10-29 09:40:59,SiZ6
91751,91751,91751,91751,0,1,2025-10-29 09:44:00,2025-10-29 09:44:59,SiZ6
93414,93414,93414,93414,0,1,2025-10-30 16:10:00,2025-10-30 16:10:59,SiZ6
93162,93164,93164,93162,0,7,2025-10-30 17:49:00,2025-10-30 17:49:59,SiZ6
93755,93755,93755,93755,0,15,2025-10-30 18:00:00,2025-10-30 18:00:59,SiZ6
