open,close,high,low,value,volume,begin,end,SECID
83923,83923,83930,83814,0,100,2025-11-01 10:11:00,2025-11-01 10:11:59,SiH6
84003,84003,84003,84003,0,1,2025-11-01 10:12:00,2025-11-01 10:12:59,SiH6
83967,83968,83968,83966,0,9,2025-11-01 10:13:00,2025-11-01 10:13:59,SiH6
83897,83902,83902,83884,0,16,2025-11-01 10:14:00,2025-11-01 10:14:59,SiH6
83886,83826,83886,83812,0,90,2025-11-01 10:15:00,2025-11-01 10:15:59,SiH6
83883,83863,83883,83846,0,41,2025-11-01 10:16:00,2025-11-01 10:16:59,SiH6
83843,83773,83843,83760,0,49,2025-11-01 10:17:00,2025-11-01 10:17:59,SiH6
83783,83804,83804,83783,0,4,2025-11-01 10:18:00,2025-11-01 10:18:59,SiH6
83859,83874,83874,83859,0,3,2025-11-01 10:19:00,2025-11-01 10:19:59,SiH6
83900,83900,83900,83900,0,1,2025-11-01 10:21:00,2025-11-01 10:21:59,SiH6
83915,83915,83915,83915,0,1,2025-11-01 10:22:00,2025-11-01 10:22:59,SiH6
83901,83915,83915,83900,0,4,2025-11-01 10:23:00,2025-11-01 10:23:59,SiH6
83915,83915,83915,83915,0,10,2025-11-01 10:24:00,2025-11-01 10:24:59,SiH6
83911,83888,83916,83888,0,30,2025-11-01 10:25:00,2025-11-01 10:25:59,SiH6
83899,83885,83899,83885,0,12,2025-11-01 10:26:00,2025-11-01 10:26:59,SiH6
83852,83863,83873,83848,0,12,2025-11-01 10:27:00,2025-11-01 10:27:59,SiH6
83860,83846,83893,83845,0,46,2025-11-01 10:28:00,2025-11-01 10:28:59,SiH6
83865,83800,83876,83800,0,100,2025-11-01 10:29:00,2025-11-01 10:29:59,SiH6
83793,83786,83797,83763,0,16,2025-11-01 10:30:00,2025-11-01 10:30:59,SiH6
83862,83862,83862,83862,0,1,2025-11-01 10:31:00,2025-11-01 10:31:59,SiH6
83856,83859,83859,83856,0,25,2025-11-01 10:32:00,2025-11-01 10:32:59,SiH6
83832,83831,83832,83831,0,2,2025-11-01 10:34:00,2025-11-01 10:34:59,SiH6
83872,83872,83872,83872,0,1,2025-11-01 10:36:00,2025-11-01 10:36:59,SiH6
83871,83871,83871,83871,0,1,2025-11-01 10:37:00,2025-11-01 10:37:59,SiH6
83884,83913,83913,83884,0,9,2025-11-01 10:41:00,2025-11-01 10:41:59,SiH6
83957,83965,83965,83957,0,6,2025-11-01 10:44:00,2025-11-01 10:44:59,SiH6
83889,83881,83889,83881,0,2,2025-11-01 10:45:00,2025-11-01 10:45:59,SiH6
83847,83863,83897,83846,0,10,2025-11-01 10:46:00,2025-11-01 10:46:59,SiH6
